Taxonomy,A1b,A2b,A3b,A4b,A5b,A6b,A7b,A8b,A9b,A10b,A11b,A12b,A13b,A14b,A15b,A16b,B1b,B2b,B3b,B4b,B5b,B6b,B7b,B8b,B9b,B10b,B11b,B12b,B13b,B14b,B15b,B16b,C1b,C2b,C3b,C4b,C5b,C6b,C7b,C8b,C9b,C10b,C11b,C12b,C13b,C14b,C15b,C16b,D1b,D2b,D3b,D4b,D5b,D6b,D7b,D8b,D9b,D10b,D11b,D12b,D13b,D14b,D15b,D16b,E1b,E2b,E3b,E4b,E5b,E6b,E7b,E8b,E9b,E10b,E11b,E12b,E13b,E14b,E15b,E16b,F1b,F2b,F3b,F4b,F5b,F6b,F7b,F8b,F9b,F10b,F11b,F12b,F13b,F14b,F15b,F16b,Tax_detail
Glycomycetales,0.000107097,0.000214194,0.000249893,0.000142796,3.57E-05,0.000392689,0.000214194,3.57E-05,0.000214194,0.000142796,0.000249893,0.000285592,0.000178495,0.000285592,0.000321291,0.000249893,0,0.000178495,0.000142796,0.000428388,0.000178495,0.000142796,0.000249893,0.000214194,0.000142796,0.000214194,3.57E-05,0.000249893,0.000214194,0.000428388,0.000107097,0.000214194,0.00035699,0.000499786,0,0.000142796,0.000249893,0.000249893,0.000249893,0.000249893,0.000321291,0.000249893,0.000249893,0.000214194,0.000178495,0.000214194,0.000142796,0.000249893,3.57E-05,0.000392689,7.14E-05,0.000214194,0.000142796,0.000214194,7.14E-05,0.000178495,0.000214194,0.000178495,0.000142796,0.000107097,0.000142796,0,0.000214194,3.57E-05,7.14E-05,0.000142796,0.000142796,0.000107097,0,0.000107097,0.000142796,0.000321291,0.000178495,0.000321291,0.000285592,0.000107097,0.000214194,0.000178495,0.000321291,0.000392689,0.000142796,0.000214194,0.000107097,7.14E-05,3.57E-05,0.000214194,0,0.000142796,0.000214194,0.000214194,0.000178495,0.000178495,0.00035699,7.14E-05,0.000499786,0.000285592,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Glycomycetales;
unidentified_Acidimicrobiia,0.00035699,0.000214194,0.00035699,0.000392689,0.00035699,0.000321291,0.000214194,0.000321291,0.000321291,0.000107097,0.000142796,0.000178495,0.000428388,0.000142796,0,0.000142796,0.000428388,0.000178495,0.000178495,0,0.000178495,0.000107097,0.000321291,0.000107097,0.000107097,0.000285592,0.000107097,0,0.000214194,0.000249893,0.000249893,0,0.000178495,0.000178495,0.000107097,0.000321291,0.000107097,0.000107097,0.000214194,0.000464087,3.57E-05,0.000178495,0.000428388,0.000178495,7.14E-05,0.000392689,0.000142796,0.000142796,0.00035699,0.000249893,0.000107097,0.000249893,0.000142796,0.000142796,0,0.000178495,0,7.14E-05,0.000142796,0.000178495,0.000142796,0.000178495,0,0.000214194,0.000499786,0.000214194,0.000178495,0.000178495,0,7.14E-05,0.000107097,0.000142796,0.000178495,0.000142796,0.000464087,0.000142796,0.000249893,0.000107097,0.000214194,0,0.000178495,0.000178495,0.000214194,0,0.000142796,0.000178495,0.000249893,0.000249893,0.000142796,0.000214194,0.000178495,0.000142796,0,0.00035699,0.000214194,0.000285592,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__unidentified_Acidimicrobiia;
mle1-27,0.000107097,0.000142796,0.000178495,0.000107097,0.000214194,0.000321291,0.00035699,0.000464087,0.000214194,0.00035699,0.000142796,0.000249893,0.000285592,0.000107097,0.000249893,0.00035699,0.000107097,0.000107097,0.000107097,0.000249893,0.000321291,0.000178495,0.000249893,0.00035699,0.000249893,0.000214194,0.000214194,0.000285592,0.000142796,0.00035699,0.000178495,0.000214194,0.000428388,0.000107097,0.000107097,7.14E-05,7.14E-05,0.000249893,0.000285592,0.000285592,0.000285592,0.000178495,0.000142796,0.000178495,0.00035699,0.000285592,7.14E-05,0.000178495,0.000178495,3.57E-05,0.000249893,3.57E-05,0.000285592,0.000285592,0.000142796,0.000214194,0,0.000107097,0.000214194,0.000107097,3.57E-05,7.14E-05,0.000142796,0.000178495,0.000285592,0,0.000107097,0.000107097,0.000107097,0.000107097,0.000178495,0.000107097,0.000178495,0.000249893,0.000285592,0.000249893,0,0.000178495,0.000142796,0.000142796,0.000107097,0,0,3.57E-05,0.000285592,7.14E-05,7.14E-05,0,0.000107097,0.000107097,0.000214194,0.000142796,0.000178495,0.000464087,0.000107097,0.000107097,k__Bacteria;p__Myxococcota;c__Polyangia;o__mle1-27;
Bacteriovoracales,0.000142796,0,0,0,0.000107097,0.000107097,0.000107097,3.57E-05,0,0.000249893,0,3.57E-05,7.14E-05,0.000107097,0.000107097,0.000249893,0.000142796,0.000142796,0,0.000214194,0.000107097,7.14E-05,0.000285592,0.000142796,7.14E-05,0.000107097,0.000285592,0,0.000249893,0.000249893,0.000464087,0.000178495,0.000107097,0.000178495,0.000107097,0,0.000142796,7.14E-05,0.000285592,0.000178495,0,7.14E-05,0.000107097,0.000107097,0.000249893,0.000107097,0.000178495,0,0.000107097,0.000142796,0.000285592,0,0.000107097,0.000249893,7.14E-05,0.000107097,0.000142796,0.000178495,0,0.000178495,0.000214194,0.000107097,0.000142796,0.000249893,3.57E-05,0,0.000178495,0.000178495,0,0.000142796,0.000107097,0.000214194,0.000214194,0.000107097,0.000178495,0.000178495,0,0.000142796,3.57E-05,0.000214194,0,0.000178495,0,0.000107097,0,0.000107097,0.000142796,0.000464087,7.14E-05,0,0.000107097,7.14E-05,0.000107097,3.57E-05,0.000107097,0.000285592,k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;
Lachnospirales,0,0.000178495,3.57E-05,3.57E-05,0,0.000142796,0,0.000178495,0.000178495,7.14E-05,0,0.000142796,7.14E-05,0,0.000178495,7.14E-05,0.000142796,0.000142796,0,0.000142796,0.000107097,3.57E-05,0.000214194,0.000178495,0.000107097,0.000428388,7.14E-05,7.14E-05,0,0.000107097,0.00035699,0.000142796,0.000142796,0.000178495,0,7.14E-05,0.000142796,7.14E-05,7.14E-05,0.000178495,0,0,0.000107097,3.57E-05,0.000142796,0,7.14E-05,0,3.57E-05,7.14E-05,0,0,0.000178495,0.000214194,7.14E-05,7.14E-05,7.14E-05,0,3.57E-05,0.000107097,7.14E-05,7.14E-05,0.000107097,7.14E-05,0.000142796,3.57E-05,7.14E-05,7.14E-05,0,0,3.57E-05,0,0.000107097,0,3.57E-05,3.57E-05,0,0,0,0,7.14E-05,3.57E-05,0,0.000214194,0.000214194,7.14E-05,0.000249893,0,0,0.000107097,0,0,0,0.000107097,0.000142796,0.000321291,k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;
Phycisphaerales,0.000178495,7.14E-05,3.57E-05,0.00035699,0,0.000285592,0.000142796,0.000214194,0.000107097,0.000107097,0,3.57E-05,7.14E-05,0.000107097,0,0.000107097,0,0,0,0.000142796,7.14E-05,0.000107097,0.000107097,3.57E-05,3.57E-05,0.000107097,0.000142796,0.000142796,7.14E-05,0.000428388,0,0,0.000107097,0.000107097,7.14E-05,7.14E-05,0,7.14E-05,0,0.000107097,0.000107097,0,0.000249893,0.000178495,3.57E-05,0.00035699,7.14E-05,3.57E-05,0,0,7.14E-05,3.57E-05,3.57E-05,0,0.000178495,0.000107097,0.000107097,0.000249893,0,7.14E-05,7.14E-05,3.57E-05,0,0.000107097,0,7.14E-05,7.14E-05,0,3.57E-05,0.000142796,7.14E-05,0.000178495,0.000142796,0,0.000107097,7.14E-05,7.14E-05,3.57E-05,0,0,0,3.57E-05,0,0.000107097,0.000392689,0.000107097,7.14E-05,0,0,0.000107097,0.000214194,0,0.000107097,0.000178495,0.000178495,3.57E-05,k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;
unidentified_Lineage_IIa,0,0,0,0,0,0.000107097,0,0,7.14E-05,0,0,0.000107097,7.14E-05,3.57E-05,0,0,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,0.000107097,0,0,7.14E-05,0,0,7.14E-05,0,3.57E-05,0.000107097,0,0,0,0,0,0,0,0,0,0.000178495,0,0,7.14E-05,0.000107097,0,0,7.14E-05,0,0,0,0.000142796,0,7.14E-05,7.14E-05,0,0,0,0,0,0,0.000392689,0.000178495,0.000178495,0,0,0.000107097,0.000107097,3.57E-05,0,0,0,0.000107097,0.000142796,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Elusimicrobiota;c__Lineage_IIa;o__unidentified_Lineage_IIa;
Diplorickettsiales,3.57E-05,3.57E-05,7.14E-05,3.57E-05,0,0.000142796,0.000321291,3.57E-05,0.000285592,0,3.57E-05,0,0,0,7.14E-05,7.14E-05,0.000214194,0.000178495,3.57E-05,0,0,0,0.000178495,0.000142796,0.000107097,7.14E-05,3.57E-05,0,0.000107097,3.57E-05,0,3.57E-05,0.000142796,0.000249893,3.57E-05,7.14E-05,0.000178495,0.00035699,0.000285592,7.14E-05,0.000214194,0.000214194,7.14E-05,0,0.000178495,0.000107097,0,0.000107097,0,0,0,3.57E-05,7.14E-05,0,3.57E-05,3.57E-05,7.14E-05,0.000107097,7.14E-05,3.57E-05,0,0.000178495,0,0.000107097,3.57E-05,0,0.000142796,7.14E-05,0,7.14E-05,0,3.57E-05,0.000107097,3.57E-05,0,0,0,0,0,0,0,0,7.14E-05,0,0.000142796,0,0,0,0,3.57E-05,0,0,0.000178495,3.57E-05,0,0.000178495,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;
Acidobacteriales,0.00035699,0.00035699,7.14E-05,0.000142796,0,0.000142796,7.14E-05,3.57E-05,0,0,7.14E-05,0,0,7.14E-05,0.000107097,0,0,0,3.57E-05,0,0.000142796,0,0.000142796,0,0,0,0,0,7.14E-05,0,0.000142796,0.000142796,7.14E-05,3.57E-05,0,3.57E-05,0,0,7.14E-05,0,0,0,0,0,0,0,0,0.000142796,0,0.000142796,3.57E-05,3.57E-05,3.57E-05,0,0,3.57E-05,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0,7.14E-05,0,0,0,3.57E-05,7.14E-05,0.000249893,0,0,0,7.14E-05,0,0,7.14E-05,0,0,0,0,0.000107097,3.57E-05,3.57E-05,3.57E-05,0,3.57E-05,0,7.14E-05,0,0,7.14E-05,3.57E-05,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;
RBG-13-54-9,0,0.000178495,7.14E-05,0.000214194,0,0,0.000142796,3.57E-05,0.000107097,0.000142796,0.000107097,0,0.000142796,0,0.000107097,0.00035699,7.14E-05,0,0,3.57E-05,0.000107097,0.000214194,3.57E-05,7.14E-05,0.000107097,0.000249893,0.000178495,0,0.000285592,0.000107097,0.000178495,3.57E-05,3.57E-05,0.000142796,3.57E-05,0.000107097,0,7.14E-05,0,3.57E-05,0,0,3.57E-05,0,0.000249893,3.57E-05,0,0,0.00035699,0,7.14E-05,0.000249893,7.14E-05,0.000178495,0.000142796,3.57E-05,0.000249893,0.00035699,0.000142796,0.000142796,0.000107097,0,0.000249893,0.000142796,0.000142796,0.000142796,0.000285592,0,0.000107097,0.000142796,7.14E-05,7.14E-05,7.14E-05,0,0.000178495,7.14E-05,0,0,7.14E-05,0.000249893,0,7.14E-05,0.000107097,0,0.000178495,0,0.000214194,7.14E-05,3.57E-05,7.14E-05,0.000107097,0,0.000107097,7.14E-05,7.14E-05,0.000107097,k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;
Caldicoprobacterales,0.000107097,3.57E-05,0.000107097,0.000249893,0.000214194,0.000107097,0,0.000142796,0,0,0.000249893,0.000214194,0.000107097,3.57E-05,0.000178495,0.00035699,0,0.000142796,3.57E-05,0,0.000178495,3.57E-05,3.57E-05,0.00035699,7.14E-05,3.57E-05,0.000178495,0.000214194,0.000142796,0,0.000107097,0.000107097,0.000107097,3.57E-05,0,7.14E-05,0,0.000178495,0.000107097,0.000107097,7.14E-05,3.57E-05,3.57E-05,0,0,7.14E-05,7.14E-05,0.000142796,0,0,7.14E-05,0,0,7.14E-05,7.14E-05,3.57E-05,0,0,7.14E-05,0,0.000178495,0.000107097,0,0,3.57E-05,0.000107097,0.000107097,0,0,0.000249893,0,3.57E-05,0.000107097,0,0,0,0,0.000107097,0,0.000107097,3.57E-05,0,0,0,0.000107097,0,3.57E-05,0,0,0,3.57E-05,7.14E-05,0.000107097,7.14E-05,7.14E-05,0.000214194,k__Bacteria;p__Firmicutes;c__Clostridia;o__Caldicoprobacterales;
Lactobacillales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321291,7.14E-05,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;
JG36-GS-52,0,0,7.14E-05,0,0.000107097,7.14E-05,0.000107097,0.000107097,7.14E-05,0.000107097,7.14E-05,0.000107097,0.000178495,0.000142796,0,7.14E-05,7.14E-05,0,7.14E-05,0,3.57E-05,7.14E-05,0.000285592,0,0,0.000142796,0.000321291,0.000107097,3.57E-05,3.57E-05,0.000107097,3.57E-05,7.14E-05,0,3.57E-05,3.57E-05,7.14E-05,0.000249893,3.57E-05,3.57E-05,3.57E-05,0.000142796,7.14E-05,0,0.000214194,7.14E-05,7.14E-05,0,0,0,3.57E-05,0,3.57E-05,0,0.000107097,0,7.14E-05,3.57E-05,3.57E-05,0,0,0.000107097,0,0,0,0,0,0,0,0,7.14E-05,0,7.14E-05,7.14E-05,0.000178495,0.000214194,7.14E-05,7.14E-05,0.000107097,3.57E-05,3.57E-05,0,0,0.000107097,3.57E-05,0,0,0.000178495,7.14E-05,0.000214194,0,3.57E-05,0.000107097,0.000249893,0.000214194,0.000107097,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__JG36-GS-52;
Sumerlaeales,0.000107097,7.14E-05,3.57E-05,0,7.14E-05,7.14E-05,7.14E-05,0,0.000214194,7.14E-05,0,0.000142796,3.57E-05,7.14E-05,3.57E-05,0,0,3.57E-05,3.57E-05,0,7.14E-05,0.000178495,3.57E-05,7.14E-05,0,7.14E-05,3.57E-05,0.000142796,0,0.000142796,7.14E-05,3.57E-05,0,0.000214194,0.000214194,0.000214194,0.000142796,0,0.000142796,7.14E-05,3.57E-05,7.14E-05,0.000178495,3.57E-05,0.000107097,0.000107097,0,0.000321291,0.000178495,7.14E-05,7.14E-05,3.57E-05,3.57E-05,0.000142796,0,7.14E-05,0.000178495,7.14E-05,7.14E-05,3.57E-05,0.000178495,7.14E-05,0.000214194,3.57E-05,0,0.000142796,0.000142796,3.57E-05,7.14E-05,0.000107097,3.57E-05,3.57E-05,3.57E-05,3.57E-05,0.000249893,3.57E-05,0,0.000178495,0.000107097,0.000178495,0,0.000214194,0.000142796,0,0.000107097,0,7.14E-05,0,7.14E-05,0,3.57E-05,0.000107097,7.14E-05,7.14E-05,0,7.14E-05,k__Bacteria;p__Sumerlaeota;c__Sumerlaeia;o__Sumerlaeales;
Rhodospirillales,7.14E-05,3.57E-05,7.14E-05,0.000214194,0,0,3.57E-05,3.57E-05,0,3.57E-05,0.000142796,0,0.000142796,0,0.000107097,3.57E-05,0.000107097,0.000321291,0,0.000107097,0,0.000142796,0.000107097,7.14E-05,0,0,0,3.57E-05,0,0,0,0.000107097,0,7.14E-05,0,0,0.000107097,0,0,0.000107097,3.57E-05,0,0.000107097,0,0,0.000107097,0,0,0,7.14E-05,0,3.57E-05,0,0,0.000107097,0,7.14E-05,0,0,0,0.000107097,0.000107097,0,0,7.14E-05,0,0.000107097,0,0,7.14E-05,0,3.57E-05,0,0.000107097,3.57E-05,0,3.57E-05,0,0,0,0,0.000107097,0,0,0.000321291,0,0,0,3.57E-05,0,0.000107097,0,7.14E-05,3.57E-05,0.000178495,7.14E-05,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;
Chlamydiales,7.14E-05,0.000107097,0,7.14E-05,0,3.57E-05,0,0,0.000107097,3.57E-05,0,3.57E-05,0,0.000107097,0.000107097,0,3.57E-05,3.57E-05,0,3.57E-05,0.000142796,0.000142796,0.000107097,0,7.14E-05,0.000178495,3.57E-05,7.14E-05,7.14E-05,0,0,3.57E-05,0,7.14E-05,0.000142796,0,0,7.14E-05,3.57E-05,0,0,7.14E-05,3.57E-05,0.000107097,7.14E-05,7.14E-05,0,0,3.57E-05,7.14E-05,7.14E-05,0.000107097,7.14E-05,0,0,3.57E-05,0,0.000321291,0,0,3.57E-05,0,0,0,0,0,0.000107097,0.000107097,0,0,0.000178495,0.000142796,3.57E-05,0.000107097,3.57E-05,3.57E-05,7.14E-05,0,0,0,0.000107097,3.57E-05,7.14E-05,0.000178495,7.14E-05,3.57E-05,0,0,3.57E-05,0,0.000107097,0,0,0.000285592,3.57E-05,7.14E-05,k__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;
Rickettsiales,3.57E-05,0,0,0,0,0,3.57E-05,0.000142796,0,0,0,0,7.14E-05,7.14E-05,7.14E-05,0,3.57E-05,0,0,0.000107097,0.000142796,0.000107097,0,3.57E-05,0,0.000107097,3.57E-05,0.000107097,0.000285592,0,0,0,0,3.57E-05,0,7.14E-05,0.000107097,7.14E-05,0,0,0,0,0,7.14E-05,0,0,0,0,0,3.57E-05,0,3.57E-05,0,0,0,0,0,0,0,0,0.000107097,0,3.57E-05,3.57E-05,0.000107097,0,7.14E-05,3.57E-05,3.57E-05,0,0,0,0,0,0.000107097,3.57E-05,0,7.14E-05,0,0,0,0,3.57E-05,0,0.000107097,0,0,0,0.000107097,0,3.57E-05,3.57E-05,0,0,0,7.14E-05,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;
unidentified_Desulfobacterota,0.000107097,0,0.000178495,0,0,0,0,0.000249893,0,0.000142796,0,0.000249893,0,0.000142796,0,0.000249893,0.000178495,7.14E-05,0.000142796,0,0,0,0.000142796,0.000214194,0.000249893,0.000107097,0,7.14E-05,0.000107097,0.000214194,0.000249893,0.000214194,0.000142796,0,0.000178495,3.57E-05,0.000142796,0,0.000214194,0.000214194,7.14E-05,7.14E-05,0.000107097,0.000178495,0.000249893,0.000107097,0,0.000142796,0,0.000107097,0,0.000142796,0,0.000142796,0.000285592,0.000107097,0.000249893,0,0,0,0,0.000107097,0,3.57E-05,7.14E-05,0,0.000107097,0.000178495,7.14E-05,0,0.000249893,0.000178495,0,0.000178495,0.000214194,0,0,0,0,0,7.14E-05,3.57E-05,0.000142796,0,0,0,0.000214194,0.000142796,0.000107097,0.000214194,0,0,0.000214194,0,0.000107097,0,k__Bacteria;p__Desulfobacterota;c__unidentified_Desulfobacterota;o__unidentified_Desulfobacterota;
Anaerolineales,0,0.000107097,0,0.000142796,7.14E-05,0.000285592,7.14E-05,0,7.14E-05,3.57E-05,3.57E-05,0,0.000107097,7.14E-05,7.14E-05,0,0,3.57E-05,3.57E-05,3.57E-05,0.000249893,0.000178495,0.000249893,0,0,7.14E-05,0.000142796,3.57E-05,0,7.14E-05,0.000178495,0,0,0,0.000107097,0.000107097,0,3.57E-05,3.57E-05,0,7.14E-05,0.000142796,3.57E-05,3.57E-05,0,0.000107097,0,0,0,0,7.14E-05,0,3.57E-05,0.000178495,0,3.57E-05,0.000214194,0,0,7.14E-05,0,3.57E-05,3.57E-05,0,7.14E-05,0,0.000285592,0,0,0,0,0,7.14E-05,0,0,0,7.14E-05,0,0,0,0,0,0,0,3.57E-05,0,0,0,0.000142796,3.57E-05,0,7.14E-05,7.14E-05,7.14E-05,0.000178495,0.000107097,k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;
Subgroup_9,7.14E-05,0,3.57E-05,0,0.000178495,0.000107097,3.57E-05,0.000142796,7.14E-05,0.000178495,0.000142796,0.000107097,7.14E-05,0.000142796,0.000142796,0,0,0,3.57E-05,0.000142796,0.000142796,7.14E-05,0,0.000107097,0.000142796,0.000107097,3.57E-05,0.000178495,0.000107097,0,7.14E-05,0,0.000107097,0,0.000214194,3.57E-05,0,3.57E-05,0.000107097,3.57E-05,7.14E-05,0.000107097,3.57E-05,0.000178495,0,0.000142796,7.14E-05,7.14E-05,0.000285592,0,3.57E-05,7.14E-05,0.000142796,0,0.000178495,0.000178495,0.000142796,7.14E-05,0.000107097,0.000178495,0.000178495,0,7.14E-05,0,7.14E-05,0,0.000178495,7.14E-05,0.000142796,0,0.000214194,7.14E-05,0.000178495,0.000142796,0.000107097,0.000214194,0.000178495,0.000178495,0.000142796,0,7.14E-05,0,0.000285592,3.57E-05,0.000142796,3.57E-05,3.57E-05,0,0.000142796,7.14E-05,7.14E-05,7.14E-05,7.14E-05,0.000178495,0.000107097,0.000107097,k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Subgroup_9;
Caldalkalibacillales,0,3.57E-05,7.14E-05,0,3.57E-05,7.14E-05,0,7.14E-05,0,0,3.57E-05,7.14E-05,0.000214194,0.000107097,3.57E-05,0.000107097,0.000107097,0.000178495,0,0.000142796,0,7.14E-05,0,3.57E-05,0,3.57E-05,0.000178495,7.14E-05,0.000107097,0,3.57E-05,7.14E-05,0.000107097,0.000107097,0,3.57E-05,3.57E-05,7.14E-05,0,0.000142796,7.14E-05,3.57E-05,0,0,0,0,0.000142796,0.000107097,0,0,0,0,0,0,3.57E-05,0,0,0,0,3.57E-05,0,0,0.000249893,7.14E-05,3.57E-05,0,7.14E-05,0,0,0,0,3.57E-05,0,0,0,0,0.000285592,0,3.57E-05,0,0,3.57E-05,7.14E-05,0,0,0,3.57E-05,0,0,7.14E-05,0.000107097,7.14E-05,3.57E-05,0,3.57E-05,3.57E-05,k__Bacteria;p__Firmicutes;c__Bacilli;o__Caldalkalibacillales;
Chloroplast,0,0,0,0,0,0,0,3.57E-05,3.57E-05,0,3.57E-05,0,0,0,0,0,0,0,7.14E-05,0,0,0,0.000285592,0.000142796,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,3.57E-05,0,3.57E-05,0,0,0,0,0,0,0.000178495,0.000178495,0,0,0,7.14E-05,0,0,7.14E-05,0,0,0,7.14E-05,0,0,3.57E-05,7.14E-05,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;
Saccharimonadales,0,7.14E-05,0,0.000107097,0.000178495,0,0.000107097,3.57E-05,0,0.000142796,0,0.000107097,0,0,0.000142796,0.000249893,0.000214194,0.000285592,0,0.000142796,7.14E-05,7.14E-05,0.000107097,0.000142796,0,0,7.14E-05,3.57E-05,0,3.57E-05,0.000107097,0.000107097,3.57E-05,7.14E-05,0,0.000285592,0,0,0,0,0.000285592,7.14E-05,7.14E-05,0,0.000142796,0,3.57E-05,0,0.000107097,7.14E-05,0.000142796,0.000178495,0,0,0,0.000178495,0.000249893,0,3.57E-05,0.000214194,3.57E-05,3.57E-05,0.000107097,0,0.000107097,0.000142796,0,0,7.14E-05,3.57E-05,0,7.14E-05,3.57E-05,7.14E-05,0.000142796,0,7.14E-05,7.14E-05,0,0.000214194,0.000142796,0.000214194,0,0,0.000107097,0,0,0,0,0.000142796,7.14E-05,0.000107097,0.000178495,0,0.000107097,0.000142796,k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;
Acidimicrobiales,0.000107097,0.000178495,7.14E-05,0.000107097,0.000107097,0.000107097,0.000107097,0,0.000142796,0.000178495,0.000142796,0.000214194,7.14E-05,0.000107097,0,0,7.14E-05,7.14E-05,0,3.57E-05,0,3.57E-05,0.000107097,0.000107097,7.14E-05,0.000107097,7.14E-05,7.14E-05,7.14E-05,0.000142796,0,7.14E-05,0.000178495,7.14E-05,0,0.000107097,0,0.000107097,0.000142796,0.000142796,0.000142796,0.000178495,0.000178495,0.000214194,0,0.000107097,7.14E-05,0.000107097,7.14E-05,0.000107097,0.000107097,3.57E-05,7.14E-05,0,0,0,0,0,0.000107097,0,0,0.000214194,0.000107097,0.000107097,7.14E-05,7.14E-05,0.000107097,0,3.57E-05,0.000214194,0,0.000178495,7.14E-05,3.57E-05,3.57E-05,0.000249893,0,0,0.000142796,0,0,0.000107097,7.14E-05,0,0,0.000142796,0.000142796,7.14E-05,0,7.14E-05,0,0.000142796,7.14E-05,0.000107097,7.14E-05,0.000107097,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;
Desulfotomaculales,7.14E-05,0,0,0.000107097,0.000142796,3.57E-05,0,0.000107097,0,3.57E-05,0,3.57E-05,3.57E-05,7.14E-05,3.57E-05,0.000107097,0.000249893,0.000142796,3.57E-05,0,0,0,0,0,0,3.57E-05,0,0,0,0,0.000107097,0,7.14E-05,0,3.57E-05,0,0,7.14E-05,0,7.14E-05,0,0,0,0,0,7.14E-05,0.000107097,0,0,0,0,0,3.57E-05,7.14E-05,0,0,0,0,0,0.000214194,0,0,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,7.14E-05,0,0,0,0,0,0,0,0.000178495,k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Desulfotomaculales;
Symbiobacteriales,0.000142796,0,7.14E-05,0,0,0,0,0.000107097,7.14E-05,7.14E-05,7.14E-05,0.000142796,0.000178495,7.14E-05,0.000142796,0,0,0.000107097,3.57E-05,0,0.000142796,7.14E-05,7.14E-05,0.000178495,0,7.14E-05,0.000142796,0.000142796,0.000249893,7.14E-05,0,0.000214194,0,3.57E-05,3.57E-05,0,0.000107097,0.000107097,0,7.14E-05,0,7.14E-05,3.57E-05,0,0.000107097,0,7.14E-05,0.000107097,7.14E-05,0,0,0,0,0.000107097,0,0,0,0,7.14E-05,0,3.57E-05,0,0,0,0,0,0.000142796,0,0,7.14E-05,7.14E-05,0,0,0,0,7.14E-05,0.000249893,3.57E-05,0,0,0,0,3.57E-05,0.000142796,3.57E-05,0.000142796,0,0,0,0.000142796,0,0.000107097,3.57E-05,0.000142796,7.14E-05,7.14E-05,k__Bacteria;p__Firmicutes;c__Symbiobacteriia;o__Symbiobacteriales;
CCM19a,0,0,0,0.000107097,0.000107097,0,0,7.14E-05,3.57E-05,0.000107097,7.14E-05,0,0.000107097,3.57E-05,7.14E-05,0.000142796,0,0.000107097,0,0.000107097,0,0.000178495,0.000107097,7.14E-05,7.14E-05,0.000142796,0,0,7.14E-05,0,0.000107097,0,0,0,0,0,7.14E-05,7.14E-05,0,7.14E-05,0.000107097,0.000107097,0,0,0.000178495,0.000107097,0,7.14E-05,0,0,0,0,0.000214194,0,0.000178495,0,0,0,0,0,0,0.000107097,0,0.000142796,0,0.000142796,0.000107097,0,0,0,0,0,0,0,7.14E-05,0,0.000142796,0,0,0,0,0.000107097,0,7.14E-05,7.14E-05,0.000107097,0,0.000178495,7.14E-05,0,0.000249893,7.14E-05,7.14E-05,7.14E-05,0.000178495,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__CCM19a;
